Thu Mar 28 15:29:30 2019


Number of Points = 15298

Depth (nm)	Load (µN)	Time (s)
-1.899503	-0.782667	0.000000
-2.687898	-1.330189	0.016667
-3.637841	-1.203078	0.033333
239.294690	40.573405	8.816667
239.150011	40.632725	8.833333
239.327406	40.705866	8.850000
239.182727	40.765185	8.866667
239.521309	40.646547	8.883333
239.054455	40.824504	8.900000
239.393037	40.705866	8.916667
239.248258	40.897705	8.933333
239.264666	40.897705	8.950000
239.281073	40.897705	8.966667
239.619655	40.779068	8.983333
239.313988	40.765185	9.000000
239.491582	40.573405	9.016667
239.185816	40.692044	9.033333
239.363310	40.632725	9.050000
239.218631	40.692044	9.066667
239.235039	40.692044	9.083333
239.251446	40.692044	9.100000
239.428742	40.897705	9.116667
239.284361	40.559644	9.133333
239.461756	40.632725	9.150000
239.317276	40.427303	9.166667
239.333683	40.427303	9.183333
239.188905	40.618964	9.200000
239.205312	40.618964	9.216667
239.382807	40.559644	9.233333
239.399215	40.559644	9.250000
239.254634	40.486624	9.266667
239.271042	40.486624	9.283333
239.287549	40.354343	9.300000
239.303857	40.486624	9.316667
239.481352	40.427303	9.333333
239.175586	40.545944	9.350000
239.675354	40.235701	9.366667
239.208500	40.413664	9.383333
239.385995	40.354343	9.400000
239.241415	40.281444	9.416667
239.418909	40.222123	9.433333
238.952056	40.400087	9.450000
239.451526	40.486624	9.466667
239.145859	40.472985	9.483333
239.323255	40.545944	9.500000
239.017488	40.664585	9.516667
239.355871	40.810683	9.533333
239.372478	40.545944	9.550000
239.388786	40.678284	9.566667
239.244107	40.737604	9.583333
239.582788	40.486624	9.600000
239.438207	40.413664	9.616667
239.293528	40.472985	9.633333
239.310134	40.208606	9.650000
239.165455	40.267928	9.666667
239.342850	40.340766	9.683333
239.359357	40.208606	9.700000
239.375765	40.208606	9.716667
239.230986	40.400087	9.733333
239.247394	40.400087	9.750000
239.263702	40.532306	9.766667
239.280209	40.400087	9.783333
239.296518	40.532306	9.800000
239.313024	40.400087	9.816667
239.329432	40.400087	9.833333
239.345840	40.400087	9.850000
239.362247	40.400087	9.866667
239.378655	40.400087	9.883333
239.233976	40.459409	9.900000
239.411569	40.267928	9.916667
239.427977	40.267928	9.933333
239.444385	40.267928	9.950000
239.299804	40.195150	9.966667
239.477299	40.135828	9.983333
239.493806	40.003788	10.000000
239.349126	40.063111	10.016667
239.204447	40.122434	10.033333
239.381942	40.063111	10.050000
239.398349	40.063111	10.066667
239.575943	39.871807	10.083333
239.270276	39.858535	10.100000
239.447770	39.799211	10.116667
239.303289	39.594874	10.133333
239.319597	39.726675	10.150000
239.336005	39.726675	10.166667
239.191227	39.917859	10.183333
239.207733	39.785999	10.200000
239.385030	39.990454	10.216667
239.079363	39.977183	10.233333
239.256659	40.181757	10.250000
239.434154	40.122434	10.266667
239.289673	39.917859	10.283333
239.144894	40.109101	10.300000
239.322389	40.049778	10.316667
239.177809	39.977183	10.333333
239.516292	39.990454	10.350000
239.371711	39.917859	10.366667
239.388119	39.917859	10.383333
239.404625	39.785999	10.400000
239.259946	39.845324	10.416667
239.115167	40.036507	10.433333
239.453749	39.917859	10.450000
239.309169	39.845324	10.466667
239.325675	39.713525	10.483333
239.341984	39.845324	10.500000
239.519578	39.654199	10.516667
239.213910	39.641111	10.533333
239.391405	39.581785	10.550000
239.246627	39.772850	10.566667
239.263133	39.641111	10.583333
239.440628	39.581785	10.600000
239.295850	39.772850	10.616667
239.473542	39.450105	10.633333
239.490048	39.318485	10.650000
239.184282	39.437138	10.666667
239.361776	39.377811	10.683333
239.056010	39.496465	10.700000
239.233307	39.700436	10.716667
239.249912	39.437138	10.733333
239.266123	39.700436	10.750000
239.443716	39.509431	10.766667
239.299037	39.568757	10.783333
239.476531	39.509431	10.800000
239.331951	39.437138	10.816667
239.348358	39.437138	10.833333
239.364667	39.568757	10.850000
239.381174	39.437138	10.866667
239.558570	39.509431	10.883333
239.253001	39.364906	10.900000
239.108222	39.555791	10.916667
239.607990	39.246252	10.933333
239.140939	39.687409	10.950000
239.479718	39.305579	10.966667
239.334940	39.496465	10.983333
239.512632	39.174079	11.000000
239.206866	39.292734	11.016667
239.545546	39.042639	11.033333
239.078594	39.352061	11.050000
239.094903	39.483560	11.066667
239.111212	39.615118	11.083333
239.288608	39.687409	11.100000
239.304917	39.819087	11.116667
239.482510	39.628083	11.133333
239.337732	39.819087	11.150000
239.515326	39.628083	11.166667
239.209658	39.615118	11.183333
239.709228	39.568757	11.200000
239.242572	39.483560	11.216667
239.581154	39.364906	11.233333
239.275387	39.483560	11.250000
239.452981	39.292734	11.266667
239.308400	39.220623	11.283333
239.324709	39.352061	11.300000
239.341215	39.220623	11.316667
239.357623	39.220623	11.333333
239.535118	39.161295	11.350000
239.068362	39.207901	11.366667
239.245759	39.279951	11.383333
239.262068	39.411389	11.400000
239.278377	39.542887	11.416667
239.294784	39.542887	11.433333
239.311389	39.279951	11.450000
239.327698	39.411389	11.466667
239.344205	39.279951	11.483333
239.360612	39.279951	11.500000
239.216031	39.207901	11.516667
239.393428	39.279951	11.533333
239.410032	39.017254	11.550000
239.265254	39.207901	11.566667
239.442946	38.885995	11.583333
239.136983	39.267230	11.600000
239.314477	39.207901	11.616667
239.491972	39.148573	11.633333
239.347391	39.076583	11.650000
239.202613	39.267230	11.666667
239.380206	39.076583	11.683333
239.235527	39.135912	11.700000
239.413022	39.076583	11.716667
239.107157	39.326558	11.733333
239.284651	39.267230	11.750000
239.300961	39.398607	11.766667
239.317467	39.267230	11.783333
239.333874	39.267230	11.800000
239.350184	39.398607	11.816667
239.366690	39.267230	11.833333
239.383196	39.135912	11.850000
239.238517	39.195241	11.866667
239.254924	39.195241	11.883333
239.432419	39.135912	11.900000
239.448925	39.004654	11.916667
239.304344	38.932786	11.933333
239.320653	39.063984	11.950000
239.337159	38.932786	11.966667
239.192480	38.992116	11.983333
239.208888	38.992116	12.000000
239.225197	39.123313	12.016667
239.241506	39.254570	12.033333
239.419099	39.063984	12.050000
239.596692	38.873456	12.066667
239.291024	38.860978	12.083333
239.307432	38.860978	12.100000
239.162752	38.920309	12.116667
239.340149	38.992116	12.133333
239.356557	38.992116	12.150000
239.534150	38.801648	12.166667
239.228383	38.920309	12.183333
239.405878	38.860978	12.200000
239.100111	38.979639	12.216667
239.599879	38.670570	12.233333
239.455297	38.598882	12.250000
239.471705	38.598882	12.266667
239.166037	38.586588	12.283333
239.343433	38.658214	12.300000
239.198656	38.848563	12.316667
239.376150	38.789232	12.333333
239.392656	38.658214	12.350000
239.409162	38.527256	12.366667
239.425668	38.396358	12.383333
239.280989	38.455690	12.400000
239.136211	38.645920	12.416667
239.474891	38.396358	12.433333
239.330212	38.455690	12.450000
239.185532	38.515023	12.466667
239.201842	38.645920	12.483333
239.218249	38.645920	12.500000
239.395646	38.717545	12.516667
239.412152	38.586588	12.533333
239.428658	38.455690	12.550000
239.284076	38.384185	12.566667
239.300386	38.515023	12.583333
239.155706	38.574355	12.600000
239.333103	38.645920	12.616667
239.349609	38.515023	12.633333
239.366016	38.515023	12.650000
239.221337	38.574355	12.666667
239.237745	38.574355	12.683333
239.254054	38.705252	12.700000
239.270364	38.836209	12.716667
239.447957	38.645920	12.733333
239.303277	38.705252	12.750000
239.480870	38.515023	12.766667
239.336289	38.443518	12.783333
239.352598	38.574355	12.800000
239.207919	38.633688	12.816667
239.224228	38.764584	12.833333
239.401723	38.705252	12.850000
239.418229	38.574355	12.866667
239.273549	38.633688	12.883333
239.289957	38.633688	12.900000
239.306365	38.633688	12.916667
239.483958	38.443518	12.933333
239.339278	38.502851	12.950000
239.194501	38.693020	12.966667
239.371897	38.764584	12.983333
239.388403	38.633688	13.000000
239.243724	38.693020	13.016667
239.421218	38.633688	13.033333
239.598811	38.443518	13.050000
239.293143	38.431408	13.066667
239.470638	38.372074	13.083333
239.164871	38.490742	13.100000
239.503551	38.241357	13.116667
239.197784	38.360025	13.133333
239.213996	38.621517	13.150000
239.391589	38.431408	13.166667
239.408094	38.300691	13.183333
239.263415	38.360025	13.200000
239.279725	38.490742	13.216667
239.296230	38.360025	13.233333
239.312540	38.490742	13.250000
239.167959	38.419359	13.266667
239.345355	38.490742	13.283333
239.039589	38.609409	13.300000
239.539160	38.562184	13.316667
239.233393	38.680850	13.333333
239.410986	38.490742	13.350000
239.266306	38.550075	13.366667
239.282714	38.550075	13.383333
239.138035	38.609409	13.400000
239.315529	38.550075	13.416667
239.331937	38.550075	13.433333
239.509530	38.360025	13.450000
239.364949	38.288703	13.466667
239.381258	38.419359	13.483333
239.236579	38.478693	13.500000
239.253084	38.348038	13.516667
239.430579	38.288703	13.533333
239.285802	38.478693	13.550000
239.463394	38.288703	13.566667
239.479900	38.158107	13.583333
239.335319	38.086906	13.600000
239.190639	38.146242	13.616667
239.368134	38.086906	13.633333
239.223454	38.146242	13.650000
239.078677	38.336112	13.666667
239.417259	38.217442	13.683333
239.433765	38.086906	13.700000
239.289085	38.146242	13.716667
239.305493	38.146242	13.733333
239.321900	38.146242	13.750000
239.338308	38.146242	13.766667
239.193629	38.205577	13.783333
239.209938	38.336112	13.800000
239.226346	38.336112	13.816667
239.565026	38.086906	13.833333
239.098270	38.134438	13.850000
239.436656	38.276777	13.866667
239.291977	38.336112	13.883333
239.469667	38.015766	13.900000
239.324988	38.075102	13.916667
239.180210	38.264913	13.933333
239.357803	38.075102	13.950000
239.696385	37.956430	13.966667
239.229727	37.873667	13.983333
239.246037	38.004023	14.000000
238.940172	38.253110	14.016667
239.278656	38.264913	14.033333
239.294966	38.395447	14.050000
239.311374	38.395447	14.066667
239.005705	38.383584	14.083333
239.505374	38.205577	14.100000
239.199510	38.454782	14.116667
239.216015	38.324248	14.133333
239.393412	38.395447	14.150000
239.571005	38.205577	14.166667
239.426325	38.264913	14.183333
239.442831	38.134438	14.200000
239.298151	38.193774	14.216667
239.314559	38.193774	14.233333
239.331065	38.063359	14.250000
239.508364	38.264913	14.266667
239.363880	38.063359	14.283333
239.380288	38.063359	14.300000
239.396793	37.933004	14.316667
239.413201	37.933004	14.333333
239.268619	37.862046	14.350000
239.284929	37.992341	14.366667
239.462521	37.802709	14.383333
239.317744	37.992341	14.400000
239.334152	37.992341	14.416667
239.350657	37.862046	14.433333
239.205978	37.921384	14.450000
239.383473	37.862046	14.466667
239.399880	37.862046	14.483333
239.255396	37.660974	14.500000
239.432793	37.731811	14.516667
239.288016	37.921384	14.533333
239.143434	37.850487	14.550000
239.320929	37.791149	14.566667
239.498424	37.731811	14.583333
239.353842	37.660974	14.600000
239.370250	37.660974	14.616667
239.386560	37.791149	14.633333
239.403065	37.660974	14.650000
239.097298	37.779651	14.666667
239.435880	37.660974	14.683333
239.130114	37.779651	14.700000
239.468696	37.660974	14.716667
239.324016	37.720313	14.733333
239.340521	37.590198	14.750000
239.195744	37.779651	14.766667
239.373239	37.720313	14.783333
239.228560	37.779651	14.800000
239.406055	37.720313	14.816667
239.100386	37.708876	14.833333
