Mon Apr 01 15:15:51 2019


Number of Points = 15778

Depth (nm)	Load (µN)	Time (s)
-2.895822	-0.798084	0.000000
-3.361598	-1.349598	0.016667
-3.505669	-1.393271	0.033333
239.681034	57.898143	13.400000
239.859271	57.556719	13.416667
239.876315	57.415709	13.433333
239.893570	56.993035	13.450000
239.749526	56.911491	13.466667
239.605588	56.689356	13.483333
239.461334	56.889236	13.500000
239.639359	56.830008	13.516667
239.495316	56.748585	13.533333
239.673341	56.689356	13.550000
239.529192	56.748585	13.566667
239.707323	56.548764	13.583333
239.402087	56.667223	13.600000
239.741304	56.408231	13.616667
239.597261	56.326989	13.633333
239.775391	56.127345	13.650000
239.470261	56.105454	13.666667
239.809478	55.846697	13.683333
239.826627	55.566287	13.700000
239.682583	55.485405	13.716667
239.538539	55.404585	13.733333
239.716459	55.485405	13.750000
239.572520	55.264589	13.766667
239.589668	54.984778	13.783333
239.606501	55.124654	13.800000
239.462457	55.044014	13.816667
239.479395	55.044014	13.833333
239.657316	55.124654	13.850000
239.513167	55.183889	13.866667
239.691297	54.984778	13.883333
239.547148	55.044014	13.900000
239.402999	55.103250	13.916667
239.903303	54.785725	13.933333
239.598172	54.764442	13.950000
239.615110	54.764442	13.966667
239.632153	54.624745	13.983333
239.810178	54.565507	14.000000
239.666134	54.485108	14.016667
239.844369	54.146773	14.033333
239.539342	53.986395	14.050000
239.717471	53.787816	14.066667
239.573323	53.847057	14.083333
239.267982	54.104876	14.100000
239.607094	53.986395	14.116667
239.624241	53.707777	14.133333
239.479988	53.906298	14.150000
239.496926	53.906298	14.166667
239.513760	54.045636	14.183333
239.530802	53.906298	14.200000
239.547636	54.045636	14.216667
239.725766	53.847057	14.233333
239.581617	53.906298	14.250000
239.598764	53.627800	14.266667
239.776789	53.568558	14.283333
239.632744	53.488641	14.300000
239.649787	53.349541	14.316667
239.505742	53.269744	14.333333
239.522576	53.408784	14.350000
239.217340	53.527270	14.366667
239.556244	53.687042	14.383333
239.412095	53.746284	14.400000
239.751207	53.627800	14.416667
239.446180	53.468027	14.433333
239.624101	53.547883	14.450000
239.802126	53.488641	14.466667
239.658185	53.269744	14.483333
239.514037	53.328988	14.500000
239.853357	52.932599	14.516667
239.548225	52.912228	14.533333
239.565163	52.912228	14.550000
239.743189	52.852983	14.566667
239.760335	52.575440	14.583333
239.616394	52.357382	14.600000
239.633228	52.496004	14.616667
239.650270	52.357382	14.633333
239.506017	52.555251	14.650000
239.684147	52.357382	14.666667
239.540102	52.278068	14.683333
239.557144	52.139566	14.700000
239.574082	52.139566	14.716667
239.429829	52.337316	14.733333
239.446559	52.614498	14.750000
239.785775	52.357382	14.766667
239.480851	52.060372	14.783333
239.497685	52.198814	14.800000
239.514623	52.198814	14.816667
239.853840	51.941874	14.833333
